seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
XIV	635917	635917	1	+	1	4	1	1	0	2	1	Promoter	14	635943	636383	441	1	YNR004W	YNR004W_mRNA	-26
XIV	636954	636977	24	+	4	33	0.42	24	-2.14	0.17	0.09	Promoter	14	636986	638854	1869	1	YNR006W	YNR006W_mRNA	-9
XIV	640336	640336	1	+	1	4	1	1	0	2	1	Promoter	14	640396	642381	1986	1	YNR008W	YNR008W_mRNA	-60
XIV	640377	640377	1	+	1	9	1	1	0	2	1	Promoter	14	640396	642381	1986	1	YNR008W	YNR008W_mRNA	-19
XIV	642636	642636	1	+	1	3	1	1	0	2	1	Promoter	14	642690	643439	750	1	YNR009W	YNR009W_mRNA	-54
XIV	642669	642669	1	+	1	4	1	1	0	2	1	Promoter	14	642690	643439	750	1	YNR009W	YNR009W_mRNA	-21
XIV	643692	643726	35	+	4	15	0.33	35	2.33	0.03	0.02	Promoter	14	643744	644193	450	1	YNR010W	YNR010W_mRNA	-18
XIV	643804	643804	1	+	1	4	1	1	0	2	1	Promoter	14	643744	644193	450	1	YNR010W	YNR010W_mRNA	60
XIV	647374	647379	6	+	2	6	0.5	6	0	1	0	Promoter	14	647432	648937	1506	1	YNR012W	YNR012W_mRNA	-53
XIV	652414	652474	61	+	9	99	0.41	61	-4.74	-0.64	0.17	Promoter	14	652465	653103	639	1	YNR014W	YNR014W_mRNA	0
XIV	653358	653380	23	+	7	40	0.32	23	3.03	-0.59	0.08	Promoter	14	653387	654541	1155	1	YNR015W	YNR015W_mRNA	-7
XIV	662298	662313	16	+	2	12	0.67	16	2.5	1.08	0.08	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-600
XIV	662661	662664	4	+	2	24	0.58	4	-0.25	1.02	0.02	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-249
XIV	662694	662719	26	+	6	37	0.32	26	-1.26	-0.36	0.09	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-194
XIV	662746	662746	1	+	1	4	1	1	0	2	1	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-167
XIV	662903	662903	1	+	1	4	1	1	0	2	1	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-10
XIV	663440	663440	1	+	1	6	1	1	0	2	1	Exon (YNR017W_mRNA/YNR017W, exon 1 of 1)	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	527
XIV	664202	664297	96	+	15	102	0.16	96	-3.41	-1.7	0.05	Promoter	14	664270	664944	675	1	YNR018W	YNR018W_mRNA	0
XIV	665293	665329	37	+	9	70	0.4	37	-8.8	-0.71	0.14	Promoter	14	665339	667267	1929	1	YNR019W	YNR019W_mRNA	-10
XIV	668315	668353	39	+	8	32	0.25	39	-1.41	-0.89	0.04	Promoter	14	668377	669591	1215	1	YNR021W	YNR021W_mRNA	-24
XIV	670378	670378	1	+	1	4	1	1	0	2	1	Promoter	14	670418	672118	1701	1	YNR023W	YNR023W_mRNA	-40
XIV	672357	672402	46	+	9	94	0.45	46	8.24	-0.48	0.22	Promoter	14	672409	672969	561	1	YNR024W	YNR024W_mRNA	-7
XIV	674906	674919	14	+	4	16	0.38	14	1.44	0.06	0.03	Promoter	14	674923	675876	954	1	YNR027W	YNR027W_mRNA	-4
XIV	676090	676150	61	+	10	84	0.24	61	-12.99	-1.1	0.07	Promoter	14	676177	677103	927	1	YNR028W	YNR028W_mRNA	-27
XIV	678719	678741	23	+	3	16	0.38	23	-1.31	0.42	0	Promoter	14	678799	680454	1656	1	YNR030W	YNR030W_mRNA	-58
XIV	685905	685905	1	+	1	4	1	1	0	2	1	Promoter	14	686010	687116	1107	1	YNR032W	YNR032W_mRNA	-105
XIV	690215	690234	20	+	3	12	0.42	20	-3.5	0.45	0.02	Promoter	14	690321	691286	966	1	YNR034W	YNR034W_mRNA	-87
XIV	692361	692361	1	+	1	13	1	1	0	2	1	Promoter	14	692561	692857	297	1	YNR034W-A	YNR034W-A_mRNA	-200
XIV	692489	692493	5	+	2	39	0.9	5	-1.59	1.52	0.52	Promoter	14	692561	692857	297	1	YNR034W-A	YNR034W-A_mRNA	-68
XIV	695581	695591	11	+	3	28	0.46	11	0.75	0.47	0.03	Promoter	14	695595	697484	1890	1	YNR038W	YNR038W_mRNA	-4
XIV	699685	699705	21	+	3	23	0.52	21	-2.17	0.53	0.07	Promoter	14	699690	700460	771	1	YNR040W	YNR040W_mRNA	0
XIV	701854	701889	36	+	6	48	0.42	36	8.4	-0.28	0.12	Promoter	14	701895	703085	1191	1	YNR043W	YNR043W_mRNA	-6
XIV	703658	703658	1	+	1	29	1	1	0	2	1	Promoter	14	703699	705876	2178	1	YNR044W	YNR044W_mRNA	-41
XIV	703746	703746	1	+	1	3	1	1	0	2	1	Promoter	14	703699	705876	2178	1	YNR044W	YNR044W_mRNA	47
XIV	706069	706159	91	+	12	99	0.32	91	-2.52	-0.78	0.23	Promoter	14	706139	707608	1470	1	YNR045W	YNR045W_mRNA	0
XIV	707734	707799	66	+	7	68	0.32	66	-6.4	-0.43	0.13	Promoter	14	707788	708195	408	1	YNR046W	YNR046W_mRNA	0
XIV	708458	708464	7	+	2	16	0.69	7	1.12	1.1	0.1	Promoter	14	708523	711204	2682	1	YNR047W	YNR047W_mRNA	-59
XIV	711603	711623	21	+	2	6	0.5	21	0	1	0	Promoter	14	711630	712811	1182	1	YNR048W	YNR048W_mRNA	-7
XIV	716115	716117	3	+	2	22	0.64	3	-0.27	1.05	0.05	Promoter	14	716120	716284	165	1	snR49	snR49_snoRNA	-3
XIV	724499	724499	1	+	1	3	1	1	0	2	1	Distal Intergenic	14	716120	716284	165	1	snR49	snR49_snoRNA	8379
XIV	736710	736710	1	+	1	3	1	1	0	2	1	Promoter	14	736803	738545	1743	1	YNR059W	YNR059W_mRNA	-93
XIV	736749	736749	1	+	1	3	1	1	0	2	1	Promoter	14	736803	738545	1743	1	YNR059W	YNR059W_mRNA	-54
XIV	739577	739577	1	+	1	6	1	1	0	2	1	Promoter	14	739951	742110	2160	1	YNR060W	YNR060W_mRNA	-374
XIV	779892	779918	27	+	4	24	0.38	27	6.42	0.07	0.03	Promoter	14	779916	781040	1125	1	YNR075W	YNR075W_mRNA	0
XIV	19341	19357	17	-	3	18	0.5	17	-2.83	0.54	0.08	Promoter	14	18001	19302	1302	2	YNL330C	YNL330C_mRNA	-55
XIV	22647	22651	5	-	2	9	0.67	5	0.67	1.08	0.08	Promoter	14	19541	22633	3093	2	YNL329C	YNL329C_mRNA	-18
XIV	28379	28393	15	-	2	8	0.62	15	-1.75	1.05	0.05	Promoter	14	27337	28347	1011	2	YNL326C	YNL326C_mRNA	-46
XIV	31387	31408	22	-	2	8	0.62	22	-2.62	1.05	0.05	Promoter	14	28739	31378	2640	2	YNL325C	YNL325C_mRNA	-30
XIV	34233	34277	45	-	8	95	0.36	45	-2.74	-0.55	0.15	Promoter	14	33294	34235	942	2	YNL322C	YNL322C_mRNA	0
XIV	43118	43131	14	-	2	14	0.64	14	1.86	1.06	0.06	Promoter	14	42071	43075	1005	2	YNL316C	YNL316C_mRNA	-56
XIV	44269	44278	10	-	2	17	0.82	10	2.91	1.33	0.33	Promoter	14	43324	44280	957	2	YNL315C	YNL315C_mRNA	11
XIV	48034	48075	42	-	5	36	0.53	42	-2.39	0.09	0.18	Promoter	14	45308	48022	2715	2	YNL313C	YNL313C_mRNA	-53
XIV	51688	51718	31	-	4	35	0.43	31	-4.91	0.11	0.06	Promoter	14	49397	51688	2292	2	YNL311C	YNL311C_mRNA	0
XIV	52408	52408	1	-	1	5	1	1	0	2	1	Promoter	14	51907	52431	525	2	YNL310C	YNL310C_mRNA	23
XIV	52435	52471	37	-	5	31	0.26	37	4.77	-0.25	0.03	Promoter	14	51907	52431	525	2	YNL310C	YNL310C_mRNA	-40
XIV	55925	55938	14	-	3	37	0.54	14	2.93	0.64	0.14	Promoter	14	54122	55897	1776	2	YNL308C	YNL308C_mRNA	-41
XIV	57689	57749	61	-	15	222	0.27	61	7.05	-1.42	0.12	Promoter	14	56446	57573	1128	2	YNL307C	YNL307C_mRNA	-176
XIV	59807	59822	16	-	2	24	0.75	16	3.75	1.19	0.19	Promoter	14	58898	59791	894	2	YNL305C	YNL305C_mRNA	-31
XIV	62947	62979	33	-	10	152	0.4	33	2.88	-0.65	0.2	Promoter	14	61958	62943	986	2	YNL302C	YNL302C_mRNA	-36
XIV	64578	64645	68	-	15	133	0.17	68	-7.62	-1.51	0.1	Promoter	14	63570	64562	993	2	YNL301C	YNL301C_mRNA	-83
XIV	66209	66209	1	-	1	5	1	1	0	2	1	Downstream (2-3kb)	14	63570	64562	993	2	YNL301C	YNL301C_mRNA	-1647
XIV	76609	76630	22	-	3	12	0.42	22	-1.42	0.45	0.02	Promoter	14	71673	76583	4911	2	YNL297C	YNL297C_mRNA	-47
XIV	80389	80389	1	-	1	3	1	1	0	2	1	Promoter	14	78659	80260	1602	2	YNL294C	YNL294C_mRNA	-129
XIV	80421	80453	33	-	4	27	0.41	33	-0.63	0.09	0.04	Promoter	14	78659	80260	1602	2	YNL294C	YNL294C_mRNA	-193
XIV	86029	86029	1	-	1	6	1	1	0	2	1	Promoter	14	84169	85815	1647	2	YNL291C	YNL291C_mRNA	-214
XIV	91531	91531	1	-	1	3	1	1	0	2	1	Distal Intergenic	14	96241	96312	72	2	tG(UCC)N	tG(UCC)N_tRNA	4781
XIV	98886	98904	19	-	2	6	0.5	19	0	1	0	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96241	96312	72	2	tG(UCC)N	tG(UCC)N_tRNA	-2592
XIV	98960	98960	1	-	1	3	1	1	0	2	1	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96241	96312	72	2	tG(UCC)N	tG(UCC)N_tRNA	-2648
XIV	101526	101526	1	-	1	8	1	1	0	2	1	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96964	102232	5269	2	YNL284C-B	YNL284C-B	706
XIV	101608	101608	1	-	1	3	1	1	0	2	1	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96964	102232	5269	2	YNL284C-B	YNL284C-B	624
XIV	102285	102291	7	-	2	32	0.91	7	-2.44	1.55	0.55	Promoter	14	100910	102232	1323	2	YNL284C-A	YNL284C-A	-59
XIV	104061	104082	22	-	2	10	0.7	22	-4.2	1.12	0.12	Promoter	14	103134	104102	969	2	YNL284C	YNL284C_mRNA	41
XIV	107014	107021	8	-	2	8	0.62	8	0.88	1.05	0.05	Promoter	14	105184	106695	1512	2	YNL283C	YNL283C_mRNA	-326
XIV	107061	107061	1	-	1	10	1	1	0	2	1	Promoter	14	105184	106695	1512	2	YNL283C	YNL283C_mRNA	-366
XIV	107138	107138	1	-	1	3	1	1	0	2	1	Promoter	14	105184	106695	1512	2	YNL283C	YNL283C_mRNA	-443
XIV	110484	110484	1	-	1	6	1	1	0	2	1	Promoter	14	109095	110411	1317	2	YNL280C	YNL280C_mRNA	-73
XIV	118874	118874	1	-	1	3	1	1	0	2	1	Promoter	14	118431	118826	396	2	YNL276C	YNL276C_mRNA	-48
XIV	119121	119121	1	-	1	3	1	1	0	2	1	Promoter	14	118431	118826	396	2	YNL276C	YNL276C_mRNA	-295
XIV	122215	122223	9	-	2	8	0.62	9	1	1.05	0.05	Promoter	14	121118	122170	1053	2	YNL274C	YNL274C_mRNA	-53
XIV	129167	129198	32	-	5	25	0.32	32	0.18	-0.2	0.05	Promoter	14	126805	129084	2280	2	YNL272C	YNL272C_mRNA	-114
XIV	135632	135674	43	-	11	108	0.31	43	-3.95	-0.84	0.18	Promoter	14	129522	135383	5862	2	YNL271C	YNL271C_mRNA	-291
XIV	145306	145332	27	-	3	12	0.33	27	-0.33	0.42	0	Promoter	14	144280	145281	1002	2	YNL265C	YNL265C_mRNA	-51
XIV	146623	146623	1	-	1	4	1	1	0	2	1	Promoter	14	145563	146615	1053	2	YNL264C	YNL264C_mRNA	-8
XIV	147955	147983	29	-	4	39	0.41	29	8.67	0.12	0.06	Promoter	14	146896	147840	945	2	YNL263C	YNL263C_mRNA	-143
XIV	157359	157387	29	-	4	40	0.38	29	-5.75	0.2	0.1	Promoter	14	156859	157455	597	2	YNL260C	YNL260C_mRNA	96
XIV	157426	157426	1	-	1	3	1	1	0	2	1	Promoter	14	156859	157455	597	2	YNL260C	YNL260C_mRNA	29
XIV	157886	157910	25	-	3	11	0.45	25	-1.82	0.46	0.03	Promoter	14	157644	157865	222	2	YNL259C	YNL259C_mRNA	-45
XIV	160381	160416	36	-	3	21	0.48	36	-1.74	0.56	0.09	Promoter	14	158109	160373	2265	2	YNL258C	YNL258C_mRNA	-43
XIV	164374	164376	3	-	2	10	0.7	3	0.4	1.12	0.12	Promoter	14	160631	164320	3690	2	YNL257C	YNL257C_mRNA	-56
XIV	164421	164421	1	-	1	5	1	1	0	2	1	Promoter	14	160631	164320	3690	2	YNL257C	YNL257C_mRNA	-101
XIV	167765	167855	91	-	17	188	0.31	91	4.59	-1.37	0.18	Promoter	14	167329	167790	462	2	YNL255C	YNL255C_mRNA	0
XIV	169292	169314	23	-	3	13	0.54	23	4.08	0.54	0.08	Promoter	14	168043	169248	1206	2	YNL254C	YNL254C_mRNA	-66
XIV	172296	172312	17	-	3	22	0.64	17	-4	0.69	0.17	Promoter	14	171441	172286	846	2	YNL252C	YNL252C_mRNA	-26
XIV	174583	174635	53	-	6	76	0.51	53	-10.97	0.01	0.23	Promoter	14	172588	174315	1728	2	YNL251C	YNL251C_mRNA	-320
XIV	182646	182652	7	-	2	16	0.69	7	-1.12	1.1	0.1	Promoter	14	181361	182608	1248	2	YNL248C	YNL248C_mRNA	-44
XIV	182679	182679	1	-	1	3	1	1	0	2	1	Promoter	14	181361	182608	1248	2	YNL248C	YNL248C_mRNA	-71
XIV	186904	186904	1	-	1	6	1	1	0	2	1	Promoter	14	186346	186885	540	2	YNL245C	YNL245C_mRNA	-19
XIV	186934	186938	5	-	2	8	0.62	5	-0.5	1.05	0.05	Promoter	14	186346	186885	540	2	YNL245C	YNL245C_mRNA	-53
XIV	187508	187529	22	-	4	46	0.61	22	4.54	0.44	0.22	Promoter	14	187170	187496	327	2	YNL244C	YNL244C_mRNA	-33
XIV	196660	196660	1	-	1	3	1	1	0	2	1	Exon (YNL241C_mRNA/YNL241C, exon 1 of 1)	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	1283
XIV	197775	197799	25	-	2	7	0.57	25	1.71	1.01	0.01	Exon (YNL241C_mRNA/YNL241C, exon 1 of 1)	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	168
XIV	197875	197898	24	-	3	10	0.4	24	-3.1	0.43	0.01	Promoter	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	68
XIV	197977	198018	42	-	6	21	0.19	42	-1.12	-0.57	0.01	Promoter	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	-75
XIV	198056	198105	50	-	5	22	0.27	50	-2.32	-0.27	0.02	Promoter	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	-162
XIV	198131	198147	17	-	3	13	0.54	17	-1.08	0.54	0.08	Promoter	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	-204
XIV	198335	198335	1	-	1	5	1	1	0	2	1	Promoter	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	-392
XIV	198369	198369	1	-	1	3	1	1	0	2	1	Promoter	14	196426	197943	1518	2	YNL241C	YNL241C_mRNA	-426
XIV	201970	201973	4	-	2	7	0.57	4	-0.21	1.01	0.01	Distal Intergenic	14	198502	199977	1476	2	YNL240C	YNL240C_mRNA	-1996
XIV	206691	206702	12	-	2	6	0.5	12	0	1	0	Distal Intergenic	14	209548	209979	432	2	YNL235C	YNL235C_mRNA	3288
XIV	206735	206735	1	-	1	11	1	1	0	2	1	Distal Intergenic	14	209548	209979	432	2	YNL235C	YNL235C_mRNA	3244
XIV	217096	217096	1	-	1	4	1	1	0	2	1	Promoter	14	215987	217042	1056	2	YNL231C	YNL231C_mRNA	-54
XIV	217148	217148	1	-	1	3	1	1	0	2	1	Promoter	14	215987	217042	1056	2	YNL231C	YNL231C_mRNA	-106
XIV	217177	217190	14	-	2	13	0.54	14	0.5	1	0	Promoter	14	215987	217042	1056	2	YNL231C	YNL231C_mRNA	-148
XIV	217224	217224	1	-	1	7	1	1	0	2	1	Promoter	14	215987	217042	1056	2	YNL231C	YNL231C_mRNA	-182
XIV	218677	218677	1	-	1	3	1	1	0	2	1	Promoter	14	217523	218662	1140	2	YNL230C	YNL230C_mRNA	-15
XIV	218727	218740	14	-	3	13	0.54	14	2.42	0.54	0.08	Promoter	14	217523	218662	1140	2	YNL230C	YNL230C_mRNA	-78
XIV	220313	220321	9	-	2	7	0.57	9	0.57	1.01	0.01	Promoter	14	219137	220201	1065	2	YNL229C	YNL229C_mRNA	-120
XIV	220401	220417	17	-	5	65	0.42	17	-0.95	-0.14	0.08	Promoter	14	219137	220201	1065	2	YNL229C	YNL229C_mRNA	-216
XIV	222483	222487	5	-	3	39	0.77	5	1.15	1.01	0.37	Promoter	14	220659	222431	1773	2	YNL227C	YNL227C_mRNA	-56
XIV	224501	224520	20	-	4	27	0.3	20	2.17	0.05	0.02	Promoter	14	222724	224469	1746	2	YNL225C	YNL225C_mRNA	-51
XIV	227176	227203	28	-	8	82	0.3	28	-3.52	-0.61	0.13	Promoter	14	224796	227099	2304	2	YNL224C	YNL224C_mRNA	-104
XIV	230361	230393	33	-	5	18	0.22	33	-4.61	-0.31	0.01	Exon (snR19_snRNA/snR19, exon 1 of 1)	14	230105	230672	568	2	snR19	snR19_snRNA	311
XIV	230424	230424	1	-	1	3	1	1	0	2	1	Exon (snR19_snRNA/snR19, exon 1 of 1)	14	230105	230672	568	2	snR19	snR19_snRNA	248
XIV	230672	230672	1	-	1	7	1	1	0	2	1	Promoter	14	230105	230672	568	2	snR19	snR19_snRNA	0
XIV	233757	233777	21	-	2	10	0.5	21	0	1	0	Promoter	14	231068	233695	2628	2	YNL221C	YNL221C_mRNA	-82
XIV	234057	234074	18	-	3	22	0.45	18	-0.55	0.47	0.04	Promoter	14	231068	233695	2628	2	YNL221C	YNL221C_mRNA	-379
XIV	234101	234101	1	-	1	7	1	1	0	2	1	Promoter	14	231068	233695	2628	2	YNL221C	YNL221C_mRNA	-406
XIV	239854	239854	1	-	1	4	1	1	0	2	1	Distal Intergenic	14	235996	237663	1668	2	YNL219C	YNL219C_mRNA	-2191
XIV	244226	244260	35	-	5	18	0.28	35	-0.56	-0.29	0.01	Distal Intergenic	14	246460	247104	645	2	YNL213C	YNL213C_mRNA	2878
XIV	246969	246969	1	-	1	4	1	1	0	2	1	Exon (YNL213C_mRNA/YNL213C, exon 1 of 1)	14	246460	247104	645	2	YNL213C	YNL213C_mRNA	135
XIV	247149	247206	58	-	6	53	0.6	58	17.63	0.14	0.28	Promoter	14	246460	247104	645	2	YNL213C	YNL213C_mRNA	-102
XIV	247232	247232	1	-	1	3	1	1	0	2	1	Promoter	14	246460	247104	645	2	YNL213C	YNL213C_mRNA	-128
XIV	250347	250392	46	-	7	38	0.24	46	-4.76	-0.71	0.04	Promoter	14	250055	250315	261	2	YNL211C	YNL211C_mRNA	-77
XIV	251733	251733	1	-	1	3	1	1	0	2	1	Downstream (1-2kb)	14	250055	250315	261	2	YNL211C	YNL211C_mRNA	-1418
XIV	258156	258169	14	-	4	20	0.45	14	-1.65	0.16	0.08	Promoter	14	256788	258155	1368	2	YNL206C	YNL206C_mRNA	-14
XIV	258197	258209	13	-	3	13	0.38	13	-2.08	0.45	0.02	Promoter	14	256788	258155	1368	2	YNL206C	YNL206C_mRNA	-54
XIV	263286	263286	1	-	1	3	1	1	0	2	1	Promoter	14	260627	263203	2577	2	YNL201C	YNL201C_mRNA	-83
XIV	263437	263480	44	-	7	45	0.29	44	4.9	-0.63	0.06	Promoter	14	260627	263203	2577	2	YNL201C	YNL201C_mRNA	-277
XIV	264491	264491	1	-	1	5	1	1	0	2	1	Promoter	14	263713	264453	741	2	YNL200C	YNL200C_mRNA	-38
XIV	264553	264553	1	-	1	9	1	1	0	2	1	Promoter	14	263713	264453	741	2	YNL200C	YNL200C_mRNA	-100
XIV	266595	266603	9	-	2	8	0.62	9	1	1.05	0.05	Promoter	14	264926	266530	1605	2	YNL199C	YNL199C_mRNA	-73
XIV	266658	266658	1	-	1	3	1	1	0	2	1	Promoter	14	264926	266530	1605	2	YNL199C	YNL199C_mRNA	-128
XIV	269931	269961	31	-	3	15	0.53	31	-3.6	0.54	0.08	Promoter	14	267608	269593	1986	2	YNL197C	YNL197C_mRNA	-368
XIV	273688	273713	26	-	3	18	0.39	26	-5.39	0.46	0.03	Promoter	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-98
XIV	275717	275717	1	-	1	3	1	1	0	2	1	Distal Intergenic	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-2102
XIV	275782	275782	1	-	1	3	1	1	0	2	1	Distal Intergenic	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-2167
XIV	281326	281326	1	-	1	3	1	1	0	2	1	Distal Intergenic	14	272710	273615	906	2	YNL194C	YNL194C_mRNA	-7711
XIV	292594	292594	1	-	1	6	1	1	0	2	1	Promoter	14	292193	292669	477	2	YNL185C	YNL185C_mRNA	75
XIV	292693	292693	1	-	1	3	1	1	0	2	1	Promoter	14	292193	292669	477	2	YNL185C	YNL185C_mRNA	-24
XIV	292748	292766	19	-	4	23	0.39	19	0.52	0.17	0.09	Promoter	14	292193	292669	477	2	YNL185C	YNL185C_mRNA	-97
XIV	295731	295731	1	-	1	5	1	1	0	2	1	Promoter	14	293137	295509	2373	2	YNL183C	YNL183C_mRNA	-222
XIV	297687	297687	1	-	1	3	1	1	0	2	1	Promoter	14	295960	297627	1668	2	YNL182C	YNL182C_mRNA	-60
XIV	300819	300885	67	-	10	76	0.34	67	-6	-0.94	0.11	Promoter	14	299654	300649	996	2	YNL180C	YNL180C_mRNA	-236
XIV	304603	304613	11	-	2	9	0.56	11	-0.56	1.01	0.01	Promoter	14	303686	304615	930	2	YNL177C	YNL177C_mRNA	12
XIV	304644	304673	30	-	5	37	0.59	30	2.58	0.25	0.24	Promoter	14	303686	304615	930	2	YNL177C	YNL177C_mRNA	-58
XIV	307030	307030	1	-	1	3	1	1	0	2	1	Promoter	14	305070	306980	1911	2	YNL176C	YNL176C_mRNA	-50
XIV	307125	307129	5	-	2	11	0.73	5	0.91	1.15	0.15	Promoter	14	305070	306980	1911	2	YNL176C	YNL176C_mRNA	-149
XIV	307157	307169	13	-	2	6	0.5	13	0	1	0	Promoter	14	305070	306980	1911	2	YNL176C	YNL176C_mRNA	-189
XIV	308620	308685	66	-	11	104	0.24	66	1.09	-1.15	0.09	Promoter	14	307401	308612	1212	2	YNL175C	YNL175C_mRNA	-73
XIV	309618	309647	30	-	3	16	0.44	30	-0.56	0.49	0.05	Exon (YNL173C_mRNA/YNL173C, exon 1 of 1)	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	439
XIV	309829	309829	1	-	1	6	1	1	0	2	1	Exon (YNL173C_mRNA/YNL173C, exon 1 of 1)	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	228
XIV	310018	310018	1	-	1	3	1	1	0	2	1	Promoter	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	39
XIV	310049	310105	57	-	6	46	0.54	57	9.43	-0.04	0.21	Promoter	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	0
XIV	310187	310187	1	-	1	3	1	1	0	2	1	Promoter	14	308957	310057	1101	2	YNL173C	YNL173C_mRNA	-130
XIV	317726	317737	12	-	2	7	0.57	12	-0.79	1.01	0.01	Promoter	14	316169	317671	1503	2	YNL169C	YNL169C_mRNA	-66
XIV	317764	317793	30	-	7	54	0.43	30	0.33	-0.43	0.13	Promoter	14	316169	317671	1503	2	YNL169C	YNL169C_mRNA	-122
XIV	318840	318865	26	-	3	17	0.47	26	-2.21	0.48	0.04	Promoter	14	318030	318809	780	2	YNL168C	YNL168C_mRNA	-56
XIV	321622	321622	1	-	1	3	1	1	0	2	1	Promoter	14	319416	321359	1944	2	YNL167C	YNL167C_mRNA	-263
XIV	321659	321670	12	-	2	9	0.67	12	1.83	1.08	0.08	Promoter	14	319416	321359	1944	2	YNL167C	YNL167C_mRNA	-311
XIV	321695	321738	44	-	3	17	0.59	44	-2.15	0.62	0.13	Promoter	14	319416	321359	1944	2	YNL167C	YNL167C_mRNA	-379
XIV	323572	323601	30	-	9	77	0.22	30	-0.37	-0.93	0.07	Promoter	14	322219	323565	1347	2	YNL166C	YNL166C_mRNA	-36
XIV	330138	330138	1	-	1	4	1	1	0	2	1	Promoter	14	326741	330073	3333	2	YNL163C	YNL163C_mRNA	-65
XIV	330166	330168	3	-	2	9	0.67	3	0.33	1.08	0.08	Promoter	14	326741	330073	3333	2	YNL163C	YNL163C_mRNA	-95
XIV	330827	330827	1	-	1	4	1	1	0	2	1	Promoter	14	326741	330073	3333	2	YNL163C	YNL163C_mRNA	-754
XIV	335549	335549	1	-	1	3	1	1	0	2	1	Distal Intergenic	14	338478	339347	870	2	YNL159C	YNL159C_mRNA	3798
XIV	339368	339400	33	-	6	51	0.53	33	-8.41	-0.02	0.22	Promoter	14	338478	339347	870	2	YNL159C	YNL159C_mRNA	-53
XIV	342067	342090	24	-	4	20	0.4	24	3.4	0.1	0.05	Promoter	14	341069	341968	900	2	YNL156C	YNL156C_mRNA	-122
XIV	342128	342235	108	-	22	294	0.23	108	-22.66	-1.91	0.12	Promoter	14	341069	341968	900	2	YNL156C	YNL156C_mRNA	-267
XIV	345337	345337	1	-	1	3	1	1	0	2	1	Promoter	14	343636	345276	1641	2	YNL154C	YNL154C_mRNA	-61
XIV	345391	345395	5	-	2	7	0.57	5	0.29	1.01	0.01	Promoter	14	343636	345276	1641	2	YNL154C	YNL154C_mRNA	-119
XIV	345451	345451	1	-	1	4	1	1	0	2	1	Promoter	14	343636	345276	1641	2	YNL154C	YNL154C_mRNA	-175
XIV	345490	345507	18	-	3	13	0.46	18	-0.5	0.47	0.04	Promoter	14	343636	345276	1641	2	YNL154C	YNL154C_mRNA	-231
XIV	346083	346095	13	-	3	13	0.46	13	-0.92	0.47	0.04	Promoter	14	345669	346058	390	2	YNL153C	YNL153C_mRNA	-37
XIV	348529	348598	70	-	14	119	0.24	70	2.12	-1.4	0.11	Promoter	14	347766	348521	756	2	YNL151C	YNL151C_mRNA	-77
XIV	349754	349821	68	-	10	100	0.31	68	-6.36	-0.78	0.16	Promoter	14	349367	349756	390	2	YNL149C	YNL149C_mRNA	0
XIV	350682	350684	3	-	2	28	0.54	3	-0.07	1	0	Promoter	14	349907	350671	765	2	YNL148C	YNL148C_mRNA	-13
XIV	350723	350723	1	-	1	7	1	1	0	2	1	Promoter	14	349907	350671	765	2	YNL148C	YNL148C_mRNA	-52
XIV	351815	351815	1	-	1	4	1	1	0	2	1	Promoter	14	351386	351580	195	2	YNL146C-A	YNL146C-A_mRNA	-235
XIV	354345	354347	3	-	2	7	0.57	3	0.14	1.01	0.01	Exon (YNL144C_mRNA/YNL144C, exon 1 of 1)	14	352820	355042	2223	2	YNL144C	YNL144C_mRNA	697
XIV	355013	355013	1	-	1	3	1	1	0	2	1	Promoter	14	352820	355042	2223	2	YNL144C	YNL144C_mRNA	29
XIV	355114	355120	7	-	2	9	0.56	7	0.33	1.01	0.01	Promoter	14	352820	355042	2223	2	YNL144C	YNL144C_mRNA	-78
